Primary Number,OTIS ID,Property Number,Name,Aliases and Alias Types,St Number,St Name,City,County,Zip,Vicinity,Other Geography,Evaluation Info,District Elements,Parent District,Assoc Resources,Parcel Num,MilePost,Ownership,Construction Year(s),oCode,Date Modified,Export Date
,511056,187146,,,4457,SENECA PARK DR,FREMONT,ALAMEDA,94538,,,"6Y, 02/03/2012, HUD120124I",,,,,,P,1956,,4/5/2018,9/23/2022
01-003245,412919,10112,BR. 33-02,,,SR 238,FREMONT,ALAMEDA,,,EDENVALE UNDERPASS (Corridor),"7R, , 4538-0003-0000",,,,,SR 238 MP 2.19,S,1921,o37122g3,4/5/2018,9/23/2022
01-003246,412920,10113,"RICHMOND BR., BR. 33-36",,,SR 84,FREMONT,ALAMEDA,,X,"ALAMEDA CREEK (Corridor) | Tulare, County of (delegate)","7R, , 4538-0004-0000",,,,,SR 84 MP 13.33,S,1928,o37122g3,4/5/2018,9/23/2022
01-003249,412923,10116,"EAST BRIGHTSIDE TUNNEL, BR. 33-37",,,SR 84,FREMONT,ALAMEDA,,X,"WESTERN PACIFIC RR (Corridor) | Tulare, County of (delegate)","7R, , 4538-0007-0000",,,,,SR 84 MP 13.93,S,,o37122g3,4/5/2018,9/23/2022
01-003290,412963,10157,Leland Stanford Winery; Warm Springs Hotel; Hidden,LELAND STANFORD WINERY; WARM SPRINGS HOTEL; HIDDEN VALLEY^Other Name,,STANFORD AVE,FREMONT,Alameda,,,MISSION BLVD (Corridor),"3S, , 4538-0024-0000 | 7L, 04/28/1958, SHL-0642-0000",,,,,,,1853,o37121e8 | o37122g3,7/26/2022,9/23/2022
,711917,,APN: 519-1310-005-04<,,3236,Tavis Place,Fremont,Alameda,94538,,,,,,,,,,,,7/8/2022,9/23/2022
01-005833,468857,67036,SIERRA HOMES REHABILITATION,,38521,THANE ST,FREMONT,ALAMEDA,,,,"6Y, 01/09/1990, HUD900108A",,,,,,U,,,4/5/2018,9/23/2022
01-008551,498123,103874,,,4125,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0009-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1924,,4/5/2018,9/23/2022
01-008550,498122,103873,JUDGE ALLEN NORRIS HOUSE,,4137,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0008-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1936,,4/5/2018,9/23/2022
01-008549,498121,103872,,,4152,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0007-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1920,,4/5/2018,9/23/2022
01-008548,498120,103871,,,4163,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0006-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1920,,4/5/2018,9/23/2022
01-008547,498119,103870,,,4188,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0005-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1930,,4/5/2018,9/23/2022
01-008546,498117,103868,,,4204,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0004-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1927,,4/5/2018,9/23/2022
01-008545,498116,103867,,,4544,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0003-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1920,,4/5/2018,9/23/2022
01-008544,498115,103866,,,4556,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0002-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1920,,4/5/2018,9/23/2022
01-008543,498114,103865,,,4568,THORNTON AVE,FREMONT,ALAMEDA,,,,"6Y, 10/20/1995, DOE-01-95-0001-0000 | 6Y, 10/20/1995, FHWA950601A",,,,,,,1910,,4/5/2018,9/23/2022
01-005773,467792,65612,,,5698,TURBAN CT,FREMONT,ALAMEDA,,,,"6Y, 01/04/1989, HUD881205K",,,,,,U,,,4/5/2018,9/23/2022
01-003257,412931,10124,VALLEJO MILLS,,,VALLEJO ST,FREMONT,ALAMEDA,,,J ST (Corridor),"7R, , 4538-0014-0002",,412954,,,,U,,o37121e8 | o37122g3,4/5/2018,9/23/2022
01-003258,412932,10125,J J VALLEJO MILL,,,VALLEJO ST,FREMONT,ALAMEDA,,,J ST (Corridor),"7R, , 4538-0014-0003",,412954,,,,U,,o37121e7 | o37121e8,4/5/2018,9/23/2022
01-003284,412958,10151,"MISSION SAN JOSE, MISSION SAN JOSE OLD TOWN",,,VALLEJO ST,FREMONT,Alameda,94536,,WASHINGTON BLVD (Corridor),"3S, 12/31/1974, 4538-0018-9999",,,,,,,,o37121e8 | o37122g3,1/25/2022,9/23/2022
01-010348,573783,123741,,,41888,VARGAS RD,FREMONT,ALAMEDA,94539,,,"6Y, 12/27/1999, DOE-01-99-0090-0000 | 6Y, 12/27/1999, FHWA991122A",,,,513-0065-014-01,,P,1906-1955,o37121e8,4/5/2018,9/23/2022
,547037,150982,TELLES RANCH,,42200,VARGAS RD,FREMONT,Alameda,94539,,,"2S2, 03/19/2003, DOE-01-03-0145-0000 | 2S2, 03/19/2003, HHWA020805D",,,,516-0065-008-02,,,1895,,7/25/2018,9/23/2022
01-001768,469558,67432,,,1240,WALNUT AVE,FREMONT,ALAMEDA,94536,,,"6Y, 06/11/1990, DOE-01-90-0016-0000 | 6Y, 06/11/1990, FHWA900515A",,,,,,P,,,4/5/2018,9/23/2022
01-001766,469556,67430,,,1365,WALNUT AVE,FREMONT,ALAMEDA,94536,,,"6Y, 06/11/1990, DOE-01-90-0014-0000 | 6Y, 06/11/1990, FHWA900515A",,,,,,P,,,4/5/2018,9/23/2022
01-001767,469557,67431,,,325,WALNUT AVE,FREMONT,ALAMEDA,94536,,,"6Y, 06/11/1990, DOE-01-90-0015-0000 | 6Y, 06/11/1990, FHWA900515A",,,,,,P,,,4/5/2018,9/23/2022
01-010347,573781,123739,,,2473,WASHINGTON BLVD,FREMONT,ALAMEDA,94539,,,"6Y, 12/27/1999, DOE-01-99-0089-0000 | 6Y, 12/27/1999, FHWA991122A",,,,525-423-01,,P,,o37121e8,4/5/2018,9/23/2022
,686160,,Leal Theatre,,3909,Washington Blvd,Fremont,Alameda,94538,,,"6Y, 07/05/2019, FCC_2019_0605_002",,,,525-0629-008-03,,,1918,,7/24/2020,9/23/2022
,679135,,Alameda County Flood Control Canals,,,,HAYWARD,Alameda,,,,"6Y, 03/23/2018, BUR_2018_0221_001",,,,,,,1955-1967,,9/5/2018,9/23/2022
01-003343,413019,10213,"STANDON HALL, THE CASTLE",,,2ND ST,HAYWARD,ALAMEDA,,,WALPERT ST (Corridor),"3S, , 4540-0032-0000",,,,,,P,,o37122g3 | o38120b7,4/5/2018,9/23/2022
01-005799,468546,66402,ALL SAINTS CHURCH,,22824,2ND ST,HAYWARD,ALAMEDA,,,,"2S, 12/16/1991, DOE-01-91-0005-0000 | 2S2, 01/14/1988, DOE-01-88-0002-0000 | 2S2, 01/14/1988, FHWA861113A | 2S2, 08/17/1999, FHWA990721A",,,,,,U,,,4/5/2018,9/23/2022
,519128,179072,,,23946,2ND ST,HAYWARD,ALAMEDA,94541,,,"6Y, 05/26/2010, HUD100512I",,,,426-0200-012,,P,1945,,4/5/2018,9/23/2022
01-005756,467193,65001,RESIDENCE,,24077,2ND ST,HAYWARD,ALAMEDA,,,,"2S2, 08/17/1999, FHWA990721A | 2S2, 12/23/1986, DOE-01-86-0001-0000 | 2S2, 12/23/1986, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
,511336,186795,,,24249,2ND ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,4.45005E+11,,S,1950,,4/5/2018,9/23/2022
,511337,186796,,,24517,2ND ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,4.45006E+11,,S,1950,,4/5/2018,9/23/2022
,511338,186797,,,24529,2ND ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,4.45006E+11,,S,1950,,4/5/2018,9/23/2022
01-003310,412986,10180,LAUREL DISTRICT SCHOOL,,21651,3RD ST,HAYWARD,ALAMEDA,94541,,,"6Y, 09/15/2014, HUD_2014_0821_002 | 7N, , 4540-0001-0000",,,,,,P,,o37122f1 | o37122g3,4/5/2018,9/23/2022
01-001762,469037,66834,,,22671,3RD ST,HAYWARD,ALAMEDA,,,,"6Y, 01/20/2021, HUD_2021_0104_004 | 6Y, 09/08/1988, HUD880621K | 6Y, 09/15/2014, HUD_2014_0821_002",,,,,,U,,,4/5/2018,9/23/2022
,511332,186791,,,22642,4TH ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1940,,4/5/2018,9/23/2022
,511333,186792,,,22646,4TH ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1940,,4/5/2018,9/23/2022
,511334,186793,,,22750,4TH ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1925,,4/5/2018,9/23/2022
,511335,186794,,,22758,4TH ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1925,,4/5/2018,9/23/2022
,667258,,,,22761,4th St,Hayward,Alameda,94541,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,427-26-22,,,1955,o37122f1,4/5/2018,9/23/2022
,667259,,,,22763,4th St,Hayward,Alameda,94541,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,,,,1955,o37122f1,4/5/2018,9/23/2022
,518121,180334,,,22767,6TH ST,HAYWARD,ALAMEDA,94541,,,"6Y, 11/17/2010, HUD101025D",,,,4.27004E+11,,P,,o33117f7,4/5/2018,9/23/2022
,531798,166009,,,22765,7TH ST,HAYWARD,ALAMEDA,,,,"6Y, 05/14/2007, HUD070504B",,,,,,P,1950,,4/5/2018,9/23/2022
,547276,150593,,,1077,A ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0117-0000 | 6Y, 06/25/2004, HUD040520P",,,,,,P,1958,o36121e8,4/5/2018,9/23/2022
,547462,150587,,,1098,A ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0113-0000 | 6Y, 06/25/2004, HUD040520L",,,,428-0061-031,,P,1952,,4/5/2018,9/23/2022
01-005749,467134,64934,,,1292,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0013-0000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-005748,467133,64933,,,1296,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0012-0000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-005745,467130,64930,,,1328,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0009-0000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-005744,467129,64929,,,1332,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0008-000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-005743,467128,64928,,,1340,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0007-000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-005742,467127,64927,,,1349,A ST,HAYWARD,ALAMEDA,,,,"6Y, 11/03/1987, DOE-01-87-0006-0000 | 6Y, 11/03/1987, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-003338,413014,10208,"OLD HAYWARD TREE, LAUREL AND BAY TREE",,1399,A ST,HAYWARD,ALAMEDA,94541,,,"7R, , 4540-0027-0000",,,,,,P,,o37122g3 | o38120b7,4/5/2018,9/23/2022
,675603,,,,439,A ST,Hayward,Alameda,94541,,,"6Y, 02/01/2019, HUD_2019_0201_001 | 6Y, 08/22/2014, HUD_2014_0821_005",,,,431-0008-059-02,,,1986,,4/10/2018,9/23/2022
01-006855,477264,77427,,,550,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006854,477263,77426,,,558,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006853,477262,77425,,,572,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006849,477258,77421,,,578,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006850,477259,77422,,,584,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006851,477260,77423,,,586,A ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
,553317,144846,EDEN COUNCIL FOR HOPE AND OPPORTUNITY (ECHO),,770,A ST,HAYWARD,ALAMEDA,94541,,,"6Y, 11/19/2003, DOE-01-03-0024-0000 | 6Y, 11/19/2003, HUD031030B",,,,428-0051-046-02,,P,1945,o37122f1,4/5/2018,9/23/2022
01-003337,413013,10207,HAYWARD CENTRAL HOSPITAL,,770,A ST,HAYWARD,ALAMEDA,94541,,,"6Y, 06/24/1993, HUD930507Q | 7N, , 4540-0026-0000",,,,,,P,1920,o37122g3 | o38120b7,4/5/2018,9/23/2022
,659414,,,,26303,ADRIAN AVE,HAYWARD,Alameda,94545,,,"6Y, 08/31/2015, ",,,,441-0023-022,,,1961,,4/5/2018,9/23/2022
,524052,174254,,,31958,ALBANY ST,HAYWARD,ALAMEDA,94544,,,"6Y, 12/17/2008, HUD081211C",,,,078G-2764-014,,P,1951,,4/5/2018,9/23/2022
,535361,162711,,,31966,ALBANY ST,HAYWARD,ALAMEDA,94544,,,"6Y, 08/03/2006, HUD060726F",,,,,,P,1951,o38122a3,4/5/2018,9/23/2022
,511122,186990,,,22807,ALICE ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/25/2011, HUD111024I",,,,431-0036-090,,P,1949,,4/5/2018,9/23/2022
,675598,,,,22962,Amador ST,Hayward,Alameda,94541,,,"6Y, 02/10/2014, HUD_2014_0210_021",,,,431-0107-059,,,2011,,4/10/2018,9/23/2022
,543831,154385,,,27701,ANDREA ST,HAYWARD,ALAMEDA,94544,,,"6Y, 05/24/2005, HUD050523Q",,,,453-0090-064,,P,1952,,4/5/2018,9/23/2022
,691734,,Town and Country Tracts 3041 and 2854,Town & Country neighborhood^Other Name,,Ascot Wy,Hayward,Alameda,94545,,,"6Y, 04/06/2020, FHWA_2020_0311_001",,,,,,,1966,o37122e1,5/26/2020,9/23/2022
,516899,181610,,,24901,AVOCADO CT,HAYWARD,ALAMEDA,94544,,,"6Y, 02/07/2011, HUD110131L",,,,,,P,1996,,4/5/2018,9/23/2022
01-008040,486043,88113,BANK OF ITALY,BANK OF AMERICA^Other Name,1004,B ST,HAYWARD,ALAMEDA,94541,,,"2S2, 03/10/1994, DOE-01-94-0003-0000 | 2S2, 03/10/1994, HUD940211A",,,,428-0061-056,,P,1927,,4/5/2018,9/23/2022
,547461,150586,,,1014,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0112-0000 | 6Y, 06/25/2004, HUD040520K",,,,128-0061-054,,P,1927,,4/5/2018,9/23/2022
,547458,150583,,,1025,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0109-0000 | 6Y, 06/25/2004, HUD040520H",,,,428-0066-026,,P,,,4/5/2018,9/23/2022
,547455,150580,,,1036,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0107-0000 | 6Y, 06/25/2004, HUD040520F",,,,428-0061-051-02,,P,,,4/5/2018,9/23/2022
01-010428,568409,129468,,,1036,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 01/31/2002, DOE-01-02-0001-0000 | 6Y, 01/31/2002, HUD020122A",,,,,,P,1930,o37122f1,4/5/2018,9/23/2022
,536376,161537,,,1049,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 02/24/2006, HUD060215A",,,,4280066029,,P,1910,,4/5/2018,9/23/2022
,547090,150595,,,1058,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0118-0000 | 6Y, 06/25/2004, HUD040520S",,,,428-0061-049-03,,P,1944,,4/5/2018,9/23/2022
,547459,150584,,,1068,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0110-0000 | 6Y, 06/25/2004, HUD040520I",,,,428-0061-015,,P,,,4/5/2018,9/23/2022
01-003340,413016,10210,EDEN APARTMENTS,,1201,B ST,HAYWARD,ALAMEDA,94541,,,"3S, , 4540-0029-0000",,,,,,P,1927,o37122g3 | o38120b7,4/5/2018,9/23/2022
,674948,,Cannery Water Tower,,125,B St,Hayward,Alameda,94541,,,"6Y, 11/20/2013, FCC_2013_1022_009",,,,431-109-1,,,1900,o37122f1,4/5/2018,9/23/2022
,511316,186775,,,1410,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1920,,4/5/2018,9/23/2022
,511496,186751,,,1420,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1930,,4/5/2018,9/23/2022
01-005759,467196,65004,RESIDENCE,,1436,B ST,HAYWARD,ALAMEDA,,,,"2S2, 08/17/1999, FHWA990721A | 2S2, 12/23/1986, DOE-01-86-0004-00 | 2S2, 12/23/1986, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
,511322,186781,,,1456,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 10/21/2011, FHWA861113A",,,,,,S,1915,,4/5/2018,9/23/2022
01-005758,467195,65003,RESIDENCE,,1465,B ST,HAYWARD,ALAMEDA,,,,"2S, 12/16/1991, DOE-01-91-0003-0000 | 2S2, 08/17/1999, FHWA990721A | 2S2, 12/23/1986, DOE-01-86-0003-0000 | 2S2, 12/23/1986, FHWA861113A",,,,,,U,,,4/5/2018,9/23/2022
01-006852,477261,77424,,,538,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1907,,4/5/2018,9/23/2022
01-006848,477257,77420,,,539,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1910,,4/5/2018,9/23/2022
01-006847,477256,77419,,,540,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1920,,4/5/2018,9/23/2022
01-006846,477255,77418,,,543,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1915,,4/5/2018,9/23/2022
01-006845,477254,77417,,,553,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1910,,4/5/2018,9/23/2022
01-006844,477253,77416,,,570,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1910,,4/5/2018,9/23/2022
01-006843,477252,77415,,,571,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1910,,4/5/2018,9/23/2022
01-006842,477251,77414,,,590,B ST,HAYWARD,ALAMEDA,,,,"6Y, 07/29/1992, HUD920501B",,,,,,U,1905,,4/5/2018,9/23/2022
01-008041,486045,88115,HAYWARD EMPORIUM,BOYE HARDWARE^Other Name,808,B ST,HAYWARD,ALAMEDA,94541,,,"2S2, 03/10/1994, DOE-01-94-0002-0000 | 2S2, 03/10/1994, HUD940211A | 2S2, 10/20/1997, DOE-01-97-0004-0000 | 2S2, 10/20/1997, HUD970916C",,,,428-0051-064,,P,1900,,4/5/2018,9/23/2022
,536313,161652,,,880,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 03/20/2006, HUD060316E",,,,428-0051-062,,P,1920,,4/5/2018,9/23/2022
,547457,150582,,,921,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0108-0000 | 6Y, 06/25/2004, HUD040520G",,,,428-0066-003,,P,,,4/5/2018,9/23/2022
01-003339,413015,10209,HAYWARD IOOF HALL,ODD FELLOWS BUILDING^Other Name,952,B ST,HAYWARD,ALAMEDA,94541,,,"7N, , 4540-0028-0000",,,,,,P,1868,o37122g3 | o38120b7,4/5/2018,9/23/2022
,536375,161536,,,954,B ST,HAYWARD,ALAMEDA,94541,,,"6Y, 02/24/2006, HUD060215A",,,,4280056059,,,1924,,4/5/2018,9/23/2022
,547460,150585,,,966,B ST,HAYWARD,ALAMEDA,,,,"6Y, 06/25/2004, DOE-01-04-0111-0000 | 6Y, 06/25/2004, HUD040520J",,,,428-0056-057,,P,1929,,4/5/2018,9/23/2022
,515989,182599,,,2693,BAL HARBOR LN,HAYWARD,Alameda,94545,,,"6Y, , HUD110316I",,,,,,,,,7/22/2020,9/23/2022
,516893,181604,,,27646,BALDWIN ST,HAYWARD,ALAMEDA,94544,,,"6Y, 03/07/2011, HUD110303G",,,,,,P,1952,,4/5/2018,9/23/2022
,552389,146021,,,27698,BARCELONA AVE,HAYWARD,ALAMEDA,94545,,,"6Y, 01/05/2004, DOE-01-04-0001-0000 | 6Y, 01/05/2004, HUD031204D",,,,455-0072-092,,P,1955,o34118a2 | o37122f1,4/5/2018,9/23/2022
,514540,184155,,,16,BARNES CT,HAYWARD,ALAMEDA,94541,,,"6Y, 01/07/2011, HUD101227C",,,,,,P,,,4/5/2018,9/23/2022
,522850,174987,,,2893,BAUMBERG AVE,HAYWARD,ALAMEDA,94545,,,"6Y, 04/06/2009, HUD090320C",,,,456-0054-009-02,,P,1920,o37122g4,4/5/2018,9/23/2022
,547405,150520,,,3339,BAUMBERG AVE,HAYWARD,ALAMEDA,,,,"6Y, 09/09/2004, DOE-01-04-0105-0000 | 6Y, 09/09/2004, HUD040818B",,,,,,P,1954,,4/5/2018,9/23/2022
,544880,153151,,,22779,BAY VIEW AVE,HAYWARD,ALAMEDA,94541,,,"6Y, 04/19/2005, HUD050323G",,,,,,P,1951,,4/5/2018,9/23/2022
,545356,152806,,,22750,BAYVIEW AVE,HAYWARD,ALAMEDA,94541,,,"6Y, 02/18/2005, DOE-01-0-0020-0000 | 6Y, 02/18/2005, HUD050204J",,,,,,P,1945,,4/5/2018,9/23/2022
,511340,186799,,,25112,BELMONT AVE,HAYWARD,ALAMEDA,94542,,,"6Y, 10/21/2011, FHWA861113A",,,,4.45021E+11,,S,1950,,4/5/2018,9/23/2022
,667156,,,,25115,Belmont Ave,Hayward,Alameda,94542,,,"6YM, 04/16/2007, CATRA_2007_0330_001",,,,,,,1955,,7/24/2020,9/23/2022
,511342,186801,,,25123,BELMONT AVE,HAYWARD,ALAMEDA,94542,,,"6Y, 10/21/2011, FHWA861113A",,,,4.45021E+11,,S,1950,,4/5/2018,9/23/2022
,521759,175965,,,184,BERRY AVE,HAYWARD,ALAMEDA,94544,,,"6Y, 04/20/2011, HUD110414M | 6Y, 05/15/2009, HUD090428M",,,,444-0048-047,,P,1953,o34116b1,4/5/2018,9/23/2022
,545355,152805,,,372,BERRY AVE,HAYWARD,ALAMEDA,94544,,,"6Y, 02/18/2005, DOE-01-05-0019-0000 | 6Y, 02/18/2005, HUD050204I",,,,,,P,1951,,4/5/2018,9/23/2022
01-006857,477275,77438,,,671,BERRY AVE,HAYWARD,ALAMEDA,,,,"6Y, 08/05/1992, HUD920703A",,,,,,U,1905,,4/5/2018,9/23/2022
,705002,,,,2872,Berta Dr.,Hayward,Alameda,94541,,,"6Y, 04/05/2021, HUD_2021_0401_003",,,,416-0190-006,,,1947,,6/2/2022,9/23/2022
,515843,182867,,,27869,BISCAYNE AVE,HAYWARD,ALAMEDA,94544,,,"6Y, 06/24/2011, HUD110608E",,,,,,P,,,4/5/2018,9/23/2022
,518103,180306,,,1148,BISHOP AVE,HAYWARD,ALAMEDA,94544,,,"6Y, 11/05/2010, HUD101025X",,,,4.54005E+11,,P,,,4/5/2018,9/23/2022
,544934,153219,,,896,BISHOP AVE,HAYWARD,ALAMEDA,94544,,,"6Y, 01/04/2005, HUD041119C",,,,,,,1955,,4/5/2018,9/23/2022
,552390,146022,,,604,BLAINE WY,HAYWARD,ALAMEDA,94544,,,"6Y, 01/05/2004, DOE-01-04-0002-0000 | 6Y, 01/05/2004, HUD031204E",,,,454-0010-019-02,,P,1955,o34118a2,4/5/2018,9/23/2022
,519096,179040,,,695,BLAINE WY,HAYWARD,ALAMEDA,94544,,,"6Y, 04/19/2010, HUD100323J",,,,,,P,1955,,4/5/2018,9/23/2022
,521758,175964,,,2133,BOCA RATON ST,HAYWARD,ALAMEDA,94545,,,"6Y, 04/20/2011, HUD110414I | 6Y, 05/15/2009, HUD090428O",,,,455-0020-035,,P,1956,o34116b1,4/5/2018,9/23/2022
,521760,175966,,,584,BRIAN ST,HAYWARD,ALAMEDA,94544,,,"6Y, 05/15/2009, HUD090428L",,,,453-0090-060,,P,1952,,4/5/2018,9/23/2022
,685028,,,,682,Briergate Wy,Hayward,Alameda,94544,,,"6Y, 02/01/2019, HUD_2019_0201_002",,,,083-0220-068,,,1960,,5/20/2020,9/23/2022
,547248,150783,,,25905,BRYN MAWR AVE,HAYWARD,ALAMEDA,94542,,,"6Y, 07/20/2004, DOE-01-04-0137-0000 | 6Y, 07/20/2004, HUD040628J",,,,,,P,1951,,4/5/2018,9/23/2022
,667261,,,,25410,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-260-109-1,,,1955,o37122f1,4/5/2018,9/23/2022
,667264,,,,25426,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-260-109-1,,,1960,o37122f1,4/5/2018,9/23/2022
,667262,,,,25464,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-260-109-1,,,1955,o37122f1,4/5/2018,9/23/2022
,667263,,,,25568,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-260-109-1,,,1955,o37122f1,4/5/2018,9/23/2022
,667265,,,,25689,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-260-84-1,,,1945,o37122f1,4/5/2018,9/23/2022
,667260,,,,25853,Bunker Hill Blvd,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-250-41-1,,,1945,o37122f1,4/5/2018,9/23/2022
,667267,,,,25386,Bunker Hill Ct,Hayward,Alameda,94542,,,"6YM, 06/11/2014, CATRA_2014_0325_001",,,,445-270-54-2,,,1945,o37122f1,4/5/2018,9/23/2022
,531626,166187,,,331,BURKE DR,HAYWARD,ALAMEDA,94544,,,"6Y, 05/17/2007, HUD070514I",,,,,,P,1950,o36119f7,4/5/2018,9/23/2022
